RelSpeed,InducedVertBreak,HorzBreak,SpinRate,Tilt,TaggedPitchType
89.46608,16.3654,10.19296,1801.175828,1.15,Fastball
89.17584,13.38371,11.99792,1856.760756,1.3,Fastball
89.89342,22.07127,3.75725,1911.09719,12.15,Fastball
89.8473,13.43422,14.06828,1766.025166,1.45,Fastball
84.07589,-3.70272,11.07201,877.371525,3.45,ChangeUp
81.60042,2.41886,-7.97996,2115.659285,9.15,Cutter
83.50651,3.96382,11.75036,1179.436356,2.3,ChangeUp
89.10343,14.36969,7.35304,2007.318074,1.0,Fastball
89.20076,11.18654,14.98599,1949.614028,1.45,Fastball
77.44725,-2.59673,-14.05225,2197.777725,8.3,Curveball
89.07295,15.58347,8.19075,2006.528054,1.0,Fastball
88.68748,16.43548,7.91237,1935.656298,1.0,Fastball
88.66618,16.66721,11.17079,1985.793908,1.15,Fastball
83.58166,6.40445,-5.26229,2223.959207,10.3,Cutter
87.8233,16.91001,5.82634,1927.54089,12.45,Fastball
89.37125,16.89836,8.21347,1845.120653,1.0,Fastball
89.84099,16.08343,6.33823,2026.750758,12.45,Fastball
82.82097,5.93685,-2.61717,2123.633106,11.0,Cutter
87.78511,15.7667,8.61831,1910.57061,1.0,Fastball
81.86939,6.41162,-4.70288,2200.774976,10.3,Cutter
87.82877,21.09245,5.33992,2073.452389,12.3,Fastball
88.17751,17.32056,13.24477,1956.946804,1.15,Fastball
89.00086,10.7643,17.54977,1968.036864,2.0,Fastball
88.73545,16.63584,7.01248,1907.911437,12.45,Fastball
88.60593,11.44351,11.22945,1783.057684,1.3,Fastball
83.66801,7.48418,3.54981,988.538076,1.0,ChangeUp
89.48898,15.30375,5.89933,1999.637696,12.45,Fastball
82.12229,3.78421,-5.14618,2130.592519,10.0,Cutter
88.48114,18.04958,-3.8563,2014.440273,11.3,Fastball
87.65189,19.04477,8.22091,1977.039633,12.45,Fastball
82.83044,3.57721,-4.57229,2140.644074,10.0,Cutter
88.47866,17.46556,0.90228,1939.748926,12.0,Fastball
87.8383,14.03906,15.33934,1964.299348,1.45,Fastball
87.94579,16.22493,8.50607,1949.08621,1.0,Fastball
88.36365,17.33332,-1.44724,1990.977817,11.45,Fastball
81.8623,2.94331,-3.31193,2129.159261,10.0,Cutter
81.33433,0.92087,-3.72414,2073.938819,8.45,Cutter
89.69131,19.79544,3.60614,2000.915148,12.15,Fastball
82.72386,3.36457,-3.88075,2101.872824,10.0,Cutter
83.08015,5.05803,-3.91107,2084.478085,10.3,Cutter
80.98301,1.87197,-4.13292,2108.630422,9.15,Cutter
89.08142,17.35706,8.76729,1920.664911,1.0,Fastball
89.8102,13.74056,8.15418,1777.379366,1.0,Fastball
84.30961,15.27552,-1.48083,1194.853331,11.45,Cutter
77.30573,-5.84591,-6.76642,2191.496799,7.3,Curveball
89.1138,17.48607,9.47993,1933.582217,1.0,Fastball
87.56578,16.57544,4.30252,1850.817329,12.3,Fastball
87.2912,17.06639,6.38524,1862.673439,12.45,Fastball
75.71879,-6.76756,-11.27812,2095.84737,7.45,Curveball
88.64502,17.39273,6.81906,1891.01513,12.45,Fastball
89.40136,16.1771,10.46567,1964.934651,1.15,Fastball
76.48567,-8.39922,-8.2406,2152.550217,7.15,Curveball
74.59997,-4.29843,-7.0641,1932.001489,7.45,Curveball
83.11742,-0.29177,-4.29162,2066.454645,8.3,Cutter
88.06187,16.94706,7.24461,1923.368454,12.45,Fastball
89.23321,18.23906,5.17799,1972.353789,12.3,Fastball
88.88118,18.38517,7.3843,1991.849476,12.45,Fastball
77.74748,-7.03528,-7.37693,2212.333918,7.15,Curveball
88.50673,16.56005,3.95386,1868.864069,12.3,Fastball
77.074,-2.16075,-4.61319,2157.196038,7.45,Curveball
87.89005,14.50324,13.92312,1918.024064,1.3,Fastball
86.95359,20.22222,8.83737,2233.604122,12.45,Fastball
78.10459,16.73162,18.97288,2077.347363,1.45,ChangeUp
76.26138,12.94902,16.97682,2061.261794,2.0,ChangeUp
86.07445,19.67241,7.98882,2202.558309,12.45,Fastball
76.08582,11.96591,18.07619,2117.627292,2.0,ChangeUp
85.91172,21.2267,2.35606,2121.869908,12.15,Fastball
75.30169,7.98882,22.28265,2065.317775,2.3,ChangeUp
86.4994,21.04009,7.16906,2190.640302,12.45,Fastball
86.10276,20.17659,14.68111,2276.476112,1.15,Fastball
86.74862,19.56659,11.06473,2227.713025,1.0,Fastball
76.07551,13.16225,17.98099,2191.877038,2.0,ChangeUp
86.03151,18.28702,10.95363,2326.892011,1.0,Fastball
85.81449,16.92922,13.38335,2236.385809,1.15,Fastball
86.29643,19.92922,10.53134,2386.670794,1.0,Fastball
87.76884,20.5769,14.4182,2335.064641,1.15,Fastball
85.19769,11.99871,10.90461,2090.693945,1.3,Fastball
75.28709,5.02524,24.62682,2095.397346,2.45,ChangeUp
86.52504,15.23639,13.26438,2234.602043,1.3,Fastball
86.41288,17.27032,9.43548,2292.907658,1.0,Fastball
87.02169,17.83151,10.59619,2077.258526,1.0,Fastball
73.78936,-12.63016,-15.25084,2798.578198,7.3,Curveball
74.56396,-8.63319,-17.22765,2807.09954,8.0,Curveball
73.87597,-15.11481,-14.04906,2857.058518,7.15,Curveball
76.24817,-8.70749,-15.86773,2917.077118,7.45,Curveball
86.73602,19.02611,9.99449,2273.703899,1.0,Fastball
75.23855,15.18225,17.47166,2015.830314,1.45,ChangeUp
74.27823,12.55717,17.90993,2152.545863,2.0,ChangeUp
74.90601,10.93442,19.55651,2043.692017,2.15,ChangeUp
74.91879,10.19934,18.33296,2017.2323,2.15,ChangeUp
85.74821,17.17619,8.9241,2243.002359,1.0,Fastball
75.56753,10.308,17.08072,2061.607581,2.0,ChangeUp
76.23519,12.6745,16.37713,2152.961754,2.0,ChangeUp
75.97455,14.53391,15.80454,2089.225147,1.45,ChangeUp
85.8842,17.36064,9.39178,2134.175093,1.0,Fastball
83.37627,20.48651,11.70481,2149.076927,1.0,Fastball
75.72933,5.59874,22.65541,2029.123335,2.45,ChangeUp
85.44238,16.89174,6.05323,2276.339437,12.45,Fastball
78.18832,13.72615,20.44131,2071.974812,2.0,ChangeUp
76.90904,11.31213,20.82804,2033.368318,2.15,ChangeUp
77.3652,13.9154,19.57958,2199.031835,2.0,ChangeUp
75.80756,9.45867,19.9417,2107.668836,2.15,ChangeUp
86.78567,17.39615,16.22276,2317.542108,1.3,Fastball
76.15401,13.2204,17.623,2174.133387,2.0,ChangeUp
73.70432,-13.04257,-16.99717,2862.630064,7.3,Curveball
75.50832,9.51465,21.26151,2062.231087,2.15,ChangeUp
85.96399,16.25776,7.46351,2266.60313,1.0,Fastball
74.6158,-15.18855,-13.59587,2858.776315,7.15,Curveball
74.61499,13.26505,19.93367,2097.730483,2.0,ChangeUp
87.67055,19.72875,14.29501,2318.797131,1.15,Fastball
86.49438,18.7434,7.7489,2369.944455,12.45,Fastball
87.17652,17.62139,15.42442,2396.53054,1.3,Fastball
74.58363,-11.84288,-18.59977,2833.479181,7.45,Curveball
74.626,-9.55256,-18.34997,2805.528187,8.0,Curveball
72.27546,-11.7156,-13.2539,2768.468188,7.3,Curveball
75.31497,10.28343,21.83682,2312.376078,2.15,ChangeUp
85.74243,19.91395,14.07851,2346.332734,1.15,Fastball
76.64367,12.37686,21.88915,2281.79927,2.15,ChangeUp
76.66588,9.24906,22.0443,2227.203846,2.3,ChangeUp
73.62222,-11.77213,-15.71725,2718.767445,7.45,Curveball
74.61439,-12.10658,-14.30737,2798.148525,7.3,Curveball
74.77351,9.59603,22.27348,1852.985703,2.15,ChangeUp
73.6791,-13.46957,-18.88584,2770.603519,7.45,Curveball
75.21249,-10.6419,-15.08485,2813.397541,7.45,Curveball
85.81156,18.6117,13.37879,2242.001138,1.15,Fastball
74.04288,-11.76745,-16.55792,2805.211301,7.45,Curveball
74.7845,-10.85595,-19.13253,2901.032304,8.0,Curveball
86.90625,15.67084,11.25682,2249.927588,1.15,Fastball
75.47956,-11.4432,-13.09284,2788.110761,7.3,Curveball
86.11202,19.70135,5.37831,2241.101161,12.3,Fastball
85.51164,19.41442,7.77182,2235.23507,12.45,Fastball
75.30301,5.59481,22.88379,2145.988714,2.45,ChangeUp
86.02239,16.64005,4.04386,2278.672624,12.3,Fastball
74.46124,7.71256,19.33462,1868.14348,2.3,ChangeUp
73.4442,-13.68131,-12.04367,2855.73038,7.15,Curveball
86.85089,18.39025,6.75012,2298.144385,12.45,Fastball
75.9987,11.20556,22.28938,2190.6664,2.15,ChangeUp
86.27429,19.48403,10.36969,2314.547349,1.0,Fastball
73.84328,-6.01784,-9.20319,2739.050517,7.45,Curveball
75.61294,-13.68902,-11.03721,2882.368826,7.15,Curveball
75.10197,11.21709,16.68839,2163.577828,2.0,ChangeUp
87.9914,18.36458,7.63402,2378.248912,12.45,Fastball
87.08115,19.46162,5.92898,2399.765459,12.3,Fastball
87.1439,17.27595,-19.57375,2076.311089,10.15,Fastball
80.60591,2.45268,0.79406,2042.085302,1.15,Slider
78.84342,2.35602,-0.36205,1985.562825,11.0,Slider
80.91021,3.04292,-1.09721,2078.547057,10.45,Slider
78.23176,1.22476,9.34426,2429.637093,3.0,Slider
88.10517,18.98202,-15.87072,2251.079259,10.3,Fastball
88.04107,18.58706,-13.58796,2171.989656,10.45,Fastball
88.08474,23.70249,0.43378,2305.292504,12.0,Fastball
87.6524,25.61269,-0.51382,2226.033597,12.0,Fastball
88.3514,20.52867,-13.31658,2290.835545,10.45,Fastball
88.78154,24.72001,-3.1404,2283.847817,11.45,Fastball
88.66133,20.94639,-8.07595,2115.414791,11.15,Fastball
89.19196,19.53324,-6.38847,2121.1304,11.15,Fastball
87.74322,19.69749,-9.22004,2172.623486,11.0,Fastball
89.28007,19.48253,-9.993,2314.030404,11.0,Fastball
90.00065,19.41225,-13.3089,2260.367311,10.45,Fastball
89.81481,22.14867,-12.34272,2341.25683,11.0,Fastball
88.79302,14.9845,-11.20505,2255.430912,10.45,Fastball
88.51459,18.83899,-9.32457,2198.953225,11.0,Fastball
88.46536,18.46355,-8.98075,2237.873285,11.0,Fastball
87.64042,15.41576,-7.19453,2204.432281,11.0,Fastball
87.94037,19.75725,-10.34796,2209.593094,11.0,Fastball
87.47749,17.78651,-9.67737,2303.948112,11.0,Fastball
79.20872,1.73445,9.36906,2287.803991,3.0,Slider
87.7015,16.18115,-10.85193,2239.658043,10.45,Fastball
81.88373,15.7078,-14.40686,1805.554592,10.3,ChangeUp
80.95155,7.62843,-14.1408,1714.235606,9.45,ChangeUp
88.01034,18.13714,-9.59308,2222.85775,11.0,Fastball
82.75619,7.50142,-16.78028,1794.593964,9.45,ChangeUp
81.8686,13.40406,-21.09194,1770.883382,10.0,ChangeUp
88.13753,19.52147,-17.53658,2296.27107,10.3,Fastball
88.65711,21.52903,-9.25674,2225.895185,11.15,Fastball
88.52042,19.62292,-9.36138,2257.017437,11.0,Fastball
79.67827,-1.44886,7.77122,2348.938289,3.45,Slider
87.49645,18.08044,-11.71493,2240.174612,10.45,Fastball
76.30161,4.88016,11.97678,2440.539167,2.3,Slider
78.10056,3.84591,6.5867,2366.589915,2.15,Slider
87.43268,17.13532,-7.68154,2275.069031,11.15,Fastball
82.15236,13.90469,-11.69682,1750.181526,10.3,ChangeUp
88.07968,9.35686,0.52799,2296.994546,12.15,Cutter
88.83488,7.64091,-5.328,2362.406218,10.45,Cutter
93.91969,13.75717,14.84694,2295.00079,1.45,Fastball
94.72713,15.34383,14.73729,2199.214058,1.3,Fastball
87.0359,14.56898,9.89449,1761.402655,1.15,ChangeUp
88.93256,7.02233,1.12295,2441.523032,12.15,Cutter
94.78972,18.09032,13.63957,2223.815925,1.15,Fastball
93.46099,19.87324,13.62505,2227.518305,1.15,Fastball
94.71863,19.03147,11.92083,2226.134525,1.15,Fastball
85.51305,16.70706,13.17036,1864.90264,1.3,ChangeUp
93.52883,19.73564,9.8926,2206.954458,1.0,Fastball
84.60116,16.16871,14.86398,1844.819464,1.3,ChangeUp
94.44683,24.57596,11.99552,2206.725583,1.0,Fastball
94.62989,15.02741,17.37414,2222.013109,1.45,Fastball
93.69985,17.35064,7.3867,2248.960516,12.45,Fastball
89.63716,10.97851,-1.27331,2262.256987,11.45,Cutter
93.96615,13.59926,13.31851,2268.26343,1.3,Fastball
85.27586,12.85481,15.083,1833.818683,1.45,ChangeUp
85.79259,11.77855,16.08446,1707.455393,2.0,ChangeUp
86.31936,10.74505,18.16454,1808.189496,2.0,ChangeUp
85.36635,12.29949,14.87682,1765.344321,1.45,ChangeUp
89.70031,8.18126,-4.34654,2235.795813,11.0,Cutter
86.19606,13.85879,11.26835,1561.553896,1.3,ChangeUp
95.11757,19.49706,12.30465,2191.494469,1.15,Fastball
84.47694,10.68111,17.41277,1634.845365,2.0,ChangeUp
94.51659,19.73891,8.7891,2174.49871,12.45,Fastball
93.12953,18.01666,10.92713,2073.977224,1.0,Fastball
84.90683,12.11792,20.74462,1733.650873,2.0,ChangeUp
89.65689,6.35311,0.54339,2213.682937,12.15,Cutter
95.36749,16.33497,15.37115,2166.440963,1.3,Fastball
85.12482,12.51201,13.56375,1705.26111,1.45,ChangeUp
94.40182,15.10017,13.36414,2280.335042,1.3,Fastball
95.62011,20.17025,13.62473,2322.081266,1.15,Fastball
95.56889,16.69525,11.16068,2261.681562,1.15,Fastball
85.74694,9.39851,10.73123,1717.710374,1.45,ChangeUp
94.22112,14.1117,13.93131,2222.373074,1.3,Fastball
84.94802,14.37875,15.32796,1856.806534,1.45,ChangeUp
83.12599,11.02839,13.88851,1631.742933,2.0,ChangeUp
85.78254,15.67493,15.64068,1744.119268,1.3,ChangeUp
83.88329,11.36095,11.86725,1679.454192,1.45,ChangeUp
85.92397,7.63343,17.90584,1808.030857,2.15,ChangeUp
94.38343,17.87399,14.30997,2200.7667,1.15,Fastball
93.81652,15.30517,17.08808,2220.907621,1.45,Fastball
95.14067,16.83091,14.25583,2211.076979,1.3,Fastball
94.09911,15.00418,15.74225,2225.544177,1.45,Fastball
95.34952,15.96761,14.72111,2256.88872,1.3,Fastball
95.23846,22.2769,0.45169,2247.107424,12.0,Fastball
94.79333,23.30426,1.83665,2256.455966,12.15,Fastball
93.64732,17.79588,4.46343,2156.882183,12.3,Fastball
94.33891,15.48276,15.85733,2156.83302,1.3,Fastball
83.73009,5.36307,-4.67725,2371.446996,10.15,Slider
92.60127,19.88993,6.74024,2456.683839,12.45,Fastball
81.46141,-22.566,0.22823,2770.573182,6.0,Curveball
83.52345,11.6802,7.63292,1797.767268,1.15,ChangeUp
78.73075,-17.11564,-6.11366,2662.653032,6.3,Curveball
78.15049,-16.57422,-8.74434,2748.311702,6.45,Curveball
79.16177,-12.46142,-5.36744,2677.811825,6.45,Curveball
83.01872,9.62158,15.48316,1840.976928,2.0,ChangeUp
83.66229,1.03787,-4.92642,2420.820784,9.0,Slider
83.83777,16.31001,12.39902,1739.57877,1.15,ChangeUp
80.92706,-18.65379,-5.63075,2679.131165,6.3,Curveball
85.01313,2.96221,-7.29918,2507.641137,9.3,Slider
92.39057,15.26139,3.86945,2417.702258,12.3,Fastball
84.77373,14.05225,6.20071,1747.592041,1.0,ChangeUp
83.47343,0.5961,-5.74449,2492.106416,8.45,Slider
83.39844,-0.54154,-6.3678,2413.599437,8.3,Slider
79.54682,-9.64067,-9.95894,2623.589189,7.3,Curveball
91.16101,12.57292,3.07729,2140.73657,12.3,Fastball
90.4495,19.85741,4.42866,2376.647661,12.3,Fastball
84.45606,10.89343,8.62579,1736.889587,1.3,ChangeUp
90.42867,17.36544,1.52476,2401.756485,12.15,Fastball
85.02415,11.42068,9.35426,1592.110924,1.3,ChangeUp
84.40919,11.06918,7.26985,1650.803049,1.15,ChangeUp
90.81235,16.74595,3.92055,2276.546767,12.3,Fastball
78.15115,-22.6732,-6.35886,2784.632233,6.3,Curveball
91.4591,16.93017,-2.3213,2292.73615,11.45,Fastball
80.08981,-20.46796,-3.52599,2666.431705,6.15,Curveball
79.25662,-19.97702,-1.47752,2612.953245,6.15,Curveball
82.72586,5.42666,9.16335,1494.013545,2.15,ChangeUp
83.39854,10.63394,8.45717,1531.954267,1.3,ChangeUp
82.92828,3.77299,-2.70681,2430.890632,10.15,Slider
91.0615,14.19548,1.69039,2143.83943,12.15,Fastball
89.91946,19.16812,10.1567,2331.572505,1.0,Fastball
90.46674,17.4004,15.44524,2299.899297,1.3,Fastball
91.1566,18.89076,12.11902,2466.615067,1.15,Fastball
91.54382,19.98584,10.17914,2398.721169,1.0,Fastball
90.47315,16.17111,17.21225,2388.54127,1.45,Fastball
85.10213,4.71154,-4.27902,2409.219793,10.15,Slider
85.17038,4.59882,-2.85815,2437.162433,10.45,Slider
85.05004,3.06898,-3.95268,2497.752896,9.45,Slider
83.42343,16.76521,11.43725,1689.137243,1.15,ChangeUp
84.17979,4.53855,-5.933,2481.679445,10.0,Slider
89.45298,17.41103,9.79957,2159.193543,1.0,Fastball
83.20787,5.88,-2.03012,2349.256538,11.15,Slider
79.68273,-18.83926,-2.66807,2692.455494,6.15,Curveball
79.50481,-21.62206,-2.87512,2683.904257,6.15,Curveball
79.80383,-16.28147,-6.46162,2737.471705,6.45,Curveball
90.13205,19.22647,4.52075,2310.719066,12.3,Fastball
79.93078,-17.7856,-5.37961,2687.097832,6.3,Curveball
83.1651,12.22111,9.56115,1747.732342,1.15,ChangeUp
84.75,2.9576,-4.02355,2387.844855,9.45,Slider
80.70693,-17.54273,-4.21544,2599.589828,6.3,Curveball
90.26717,20.4271,3.5739,2362.01618,12.15,Fastball
83.81265,3.81386,-5.6015,2500.946647,9.45,Slider
83.68117,6.47091,-5.933,2447.115406,10.15,Slider
83.90543,4.71658,-5.82307,2519.42316,10.0,Slider
90.02427,20.17202,11.65284,2337.108128,1.0,Fastball
91.98733,22.86722,7.39504,2318.505462,12.45,Fastball
78.70717,-15.66678,-4.41984,2629.079301,6.3,Curveball
82.90469,-0.23091,-7.3563,2440.550911,8.3,Slider
90.74966,14.94406,5.51658,2213.078547,12.45,Fastball
83.65938,7.06489,13.45516,1735.971632,2.15,ChangeUp
90.53361,15.00784,3.3174,2303.715178,12.3,Fastball
91.08025,14.50296,6.47118,2040.685336,12.45,Fastball
79.65274,-19.38139,-9.19193,2758.041858,6.45,Curveball
81.14465,-19.0104,-9.61315,2818.458401,6.45,Curveball
84.53433,4.15181,-4.77063,2410.193195,10.0,Slider
84.07983,2.31433,-5.97685,2534.287935,9.15,Slider
84.98752,4.64701,-4.40362,2277.810938,10.15,Slider
81.86357,2.58681,-5.185,2243.74124,9.3,Slider
83.26698,13.89824,8.57611,1537.080431,1.15,ChangeUp
94.82994,11.88213,17.39383,2154.637257,2.0,Fastball
95.64148,11.1304,18.20123,2208.09158,2.0,Fastball
94.70142,12.16595,17.90678,2225.527911,2.0,Fastball
96.56707,10.92847,15.49532,2258.13511,2.0,Fastball
95.53571,9.48158,17.86635,2220.978182,2.15,Fastball
95.06866,10.14359,17.62273,2162.024987,2.0,Fastball
96.02243,6.365,19.3234,2239.878357,2.3,Fastball
94.29128,7.18725,19.17836,2171.411378,2.3,Fastball
88.856,14.26123,15.5467,1726.292594,1.45,ChangeUp
86.64469,13.84083,17.02308,1758.92437,1.45,ChangeUp
93.06911,9.20481,21.52273,2139.739208,2.15,Fastball
87.07694,16.0304,13.64402,1683.018333,1.3,ChangeUp
88.69649,6.60902,19.55741,1637.250367,2.3,ChangeUp
93.95821,14.43481,16.37938,2099.39031,1.45,Fastball
95.04883,14.47107,6.76804,2156.05641,1.0,Fastball
94.73568,11.50855,15.72202,2193.065006,2.0,Fastball
88.13019,8.34063,18.65895,1644.115649,2.15,ChangeUp
95.71426,13.10922,14.75792,2306.134642,1.45,Fastball
95.29811,15.25489,12.79461,2316.755785,1.3,Fastball
90.5199,6.90689,-4.35563,2295.215646,10.45,Cutter
94.27681,7.235,17.20056,2182.365752,2.15,Fastball
91.14271,9.22225,-2.04339,2109.566757,11.3,Cutter
91.29403,9.75501,0.23154,2324.759201,12.0,Cutter
93.507,13.0591,8.98945,2065.361278,1.15,Fastball
94.5807,13.21977,12.36568,2136.811655,1.3,Fastball
86.44522,7.69524,20.72922,1710.26619,2.3,ChangeUp
85.57031,11.90646,14.97832,1710.17963,1.45,ChangeUp
86.99247,11.23237,14.28556,1743.555967,1.45,ChangeUp
85.99216,7.23591,17.75241,1723.111428,2.3,ChangeUp
94.44454,11.83406,16.18178,2123.117918,1.45,Fastball
84.15207,9.20922,17.06131,1787.149458,2.15,ChangeUp
94.37931,11.30697,18.76277,2122.861122,2.0,Fastball
93.26135,13.53178,15.66005,2199.769572,1.45,Fastball
93.91307,10.86339,15.43245,2088.166513,2.0,Fastball
85.48629,9.63213,17.59481,1652.630657,2.15,ChangeUp
83.91594,7.40756,14.57343,1801.950862,2.15,ChangeUp
86.04028,10.39438,15.78001,1852.194366,2.0,ChangeUp
94.4861,9.78528,19.37222,2184.456424,2.15,Fastball
85.26991,8.31217,16.998,1795.50675,2.15,ChangeUp
94.7532,11.45701,16.22536,2183.086432,2.0,Fastball
85.46809,10.87256,15.86615,1760.261506,2.0,ChangeUp
95.89896,15.72733,14.36328,2221.290683,1.3,Fastball
93.78315,17.06048,12.00934,2050.143114,1.15,Fastball
89.27458,6.95213,-0.21138,2200.468203,12.0,Cutter
94.48196,11.1193,17.87694,2192.70824,2.0,Fastball
85.54109,11.19619,15.05501,1684.747452,2.0,ChangeUp
93.57798,13.35355,18.93946,2148.706053,2.0,Fastball
94.59117,14.86343,15.46528,2111.585057,1.3,Fastball
94.91916,11.79485,16.70017,2073.536097,2.0,Fastball
90.57824,10.953,3.67839,2163.94125,12.45,Cutter
93.73361,12.85615,18.49446,2167.015568,2.0,Fastball
94.34632,11.96603,18.85603,2204.813436,2.0,Fastball
85.09736,10.69989,19.49355,1628.325924,2.15,ChangeUp
93.67125,11.85733,20.25001,2140.801771,2.0,Fastball
95.14303,17.16414,7.7054,2088.336489,12.45,Fastball
85.1935,8.08737,14.12406,1771.681399,2.15,ChangeUp
94.22946,11.58453,13.45879,2239.723465,1.45,Fastball
94.68661,12.723,16.98261,2173.966196,1.45,Fastball
85.83217,13.11733,12.248,1842.78419,1.3,ChangeUp
95.11827,15.46918,11.77012,2230.767431,1.15,Fastball
94.18905,11.9641,14.31674,2125.199823,1.45,Fastball
88.43042,18.61588,-10.37032,2285.124983,11.0,Fastball
82.59421,6.21359,4.54091,2246.84882,1.3,Cutter
89.91288,19.7843,-8.05241,2280.25,11.15,Fastball
81.38726,2.94717,7.03989,2411.105441,2.3,Slider
85.04114,7.36268,5.07323,2386.155975,1.15,Cutter
83.02568,10.79701,-13.82753,1796.866081,10.15,ChangeUp
84.67011,5.96622,5.56969,2334.09089,1.45,Cutter
89.84207,20.26174,-5.5637,2264.978704,11.3,Fastball
82.68118,9.0052,8.02867,2327.104853,1.3,Cutter
89.66418,18.06241,-6.6413,2254.942981,11.15,Fastball
83.46084,7.80343,4.53713,2350.899182,1.15,Cutter
90.36432,18.64473,-7.20996,2281.611165,11.15,Fastball
89.79194,15.00839,-8.72784,2253.260751,11.0,Fastball
89.50257,17.46525,-8.73335,2309.244704,11.0,Fastball
89.91144,20.39218,-7.9454,2257.779423,11.15,Fastball
89.74738,18.52162,-8.66811,2343.354998,11.0,Fastball
84.30578,7.51012,-10.19075,1799.30071,10.0,ChangeUp
83.27433,4.26433,-5.58925,1601.994474,10.0,ChangeUp
89.5798,18.62395,-4.2111,2202.817406,11.3,Fastball
82.99294,6.52851,-14.19335,1657.506554,9.45,ChangeUp
83.43715,7.62996,6.94284,2194.901811,1.3,Cutter
86.56695,16.89737,-8.11453,2107.878376,11.0,Fastball
81.22223,7.03603,-9.60107,1746.186305,10.0,ChangeUp
86.77254,16.48895,-9.75008,2071.535351,11.0,Fastball
88.20439,17.85312,-8.82237,2169.659113,11.0,Fastball
81.99443,4.46047,-15.64737,1600.739925,9.15,ChangeUp
88.56891,19.54851,-9.01752,2176.238825,11.0,Fastball
88.38367,21.95371,-9.05662,2186.071218,11.15,Fastball
81.83819,6.80768,-13.76536,1660.462977,9.45,ChangeUp
88.49331,19.32391,-10.95729,2148.806244,11.0,Fastball
87.80325,21.70698,-11.30863,2323.734818,11.0,Fastball
89.43755,19.59859,-11.46969,2251.503156,11.0,Fastball
87.54871,14.30875,-6.22477,2186.190866,11.15,Fastball
87.27681,17.2221,-12.10579,2238.839888,10.45,Fastball
